                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r23.05.1"                               "gfortran"                                 "13.1.0"                    "x86_64-linux-23.7.3"                                 "CRMATH"                               "20241210"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63 
                                     250                                     1485                  1.6287617502243215E+008                  4.3012739838618534E+000                  3.9936112963280688E+000                  3.3899871702473995E+001                 -8.1363872778822195E+000                  1.5263529935639447E-001                  9.9999618564240189E-001                  2.1034464215788898E-001                  3.7533150529730490E-002                  7.8253137739772715E-008                  9.9999704656550559E-001                  2.0670420730678887E-001                  4.5038074049490139E-002                  7.8253137739772715E-008                  3.0375343221790976E+000                  1.6198603741395976E+000                 -3.7727820975829490E-001                  3.0539859315553608E+000                 -1.0370438001660265E+000                  3.0374977437981978E+000                  1.6198603741395976E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7099275178329593E+031                  9.8136137851807847E+031                  1.1282025930012004E+033                  1.1391301589062862E+033                  1.2211288307908367E+033                  1.2408168108518815E+033                  5.9350182336165469E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6236523825750186E+000                  3.0573309736177205E+000                  1.8040138825233207E+000                  1.4314056543698199E+000                 -3.3450536455426465E+000                  0.0000000000000000E+000                  8.0859253466720062E+000                  4.1820385825905895E+000                  2.0091800679062448E+001                  2.0091800679062448E+001                  4.1820385825905895E+000                  8.0859253466720062E+000                 -1.5609222811724552E-001                  1.2108406541725501E-001                  1.3393380900037029E+000                  4.9998990693924000E-001                  4.0543680896613639E+000                  0.0000000000000000E+000                  9.8109485183330458E-001                  9.2485104372805778E-003                  1.4022928359068125E-004                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.3091981320856436E+000                  1.6424991491270631E+000                                        0                                        5 
                                     260                                     1499                  1.6312672765086475E+008                  4.3861123346811457E+000                  3.9918199491005986E+000                  3.3899676854580328E+001                 -8.1529155504006674E+000                  1.5349321234402197E-001                  9.9999618564240189E-001                  2.1542270023605875E-001                  3.7549993700513540E-002                  7.8288251866134880E-008                  9.9999726184271776E-001                  2.1091710051401355E-001                  4.5058285088591769E-002                  7.8288251866134880E-008                  3.0261466402531489E+000                  1.6559583804288038E+000                 -2.4336552793468397E-001                  3.0445046849173081E+000                 -9.6071556332555152E-001                  3.0261018746448460E+000                  1.6559583804288038E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9373140662817081E+031                  1.0256870508315935E+032                  1.1612070611993192E+033                  1.1722279136194359E+033                  1.2550351579110434E+033                  1.2750782321999718E+033                  6.0952768115637113E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6246197618458607E+000                  3.0475918950321961E+000                  1.7972095846888732E+000                  1.4448194021450440E+000                 -3.3405156920871319E+000                  0.0000000000000000E+000                  8.0882728841349678E+000                  4.1590200776949819E+000                  2.0068951155060073E+001                  2.0068951155060073E+001                  4.1590200776949819E+000                  8.0882728841349678E+000                 -2.3107656345210031E-001                  1.1959298306884278E-001                  1.3412001314152280E+000                  4.9998469597968825E-001                  4.0713929281324992E+000                  0.0000000000000000E+000                  9.7492087829002794E-001                  1.5372038805683075E-002                  1.6941110037863475E-004                  1.0723203345983988E-003                  4.2528327219827650E-003                  2.3052217569682489E+000                  1.6435676944061484E+000                                        0                                        5 
                                     270                                     1476                  1.6340820826557165E+008                  4.5631227877201619E+000                  3.9898776621383742E+000                  3.3899465489888826E+001                 -8.1673195145154711E+000                  1.5751542594212645E-001                  9.9999647629991539E-001                  2.2030808132487478E-001                  3.8931186809800872E-002                  7.8326367775681437E-008                  9.9999726184271776E-001                  2.1541580897714724E-001                  4.6780043988893072E-002                  7.8326367775681437E-008                  3.0156014205154262E+000                  1.6938145655997996E+000                 -1.1397003440070617E-001                  3.0361319658804145E+000                 -8.9270679325346103E-001                  3.0155477787678517E+000                  1.6938145655997996E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.1861947691749401E+031                  1.0748597937113803E+032                  1.1934726646260952E+033                  1.2045768304694457E+033                  1.2878488918628818E+033                  1.3085384212153020E+033                  6.2530343922252418E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6254924861672131E+000                  3.0387038460691556E+000                  1.7910201115646485E+000                  1.4569869837019949E+000                 -3.3496078980977448E+000                  0.0000000000000000E+000                  8.0907295630564189E+000                  4.1358859699553410E+000                  2.0046076382172103E+001                  2.0046076382172103E+001                  4.1358859699553410E+000                  8.0907295630564189E+000                 -3.0605772225047440E-001                  1.1830872509423786E-001                  1.3434119576152506E+000                  4.9997789471274268E-001                  4.0917298543883911E+000                  0.0000000000000000E+000                  9.6761682384011727E-001                  2.2595546956868068E-002                  2.2189740864633393E-004                  1.0723203345983986E-003                  4.2528327219827633E-003                  2.3008797232515374E+000                  1.6445864502766561E+000                                        0                                        5 
                                     280                                     1492                  1.6371615138544354E+008                  4.4631118635993490E+000                  3.9878293710113297E+000                  3.3899242478051050E+001                 -8.1856057311582973E+000                  1.6224770514889353E-001                  9.9999673688489887E-001                  2.2588085561571730E-001                  4.0553049837008817E-002                  7.8366595750902426E-008                  9.9999748797110655E-001                  2.2056171647119713E-001                  4.8270804941766970E-002                  7.8366595750902426E-008                  3.0019821264374422E+000                  1.7345290985610884E+000                  8.4380925572086606E-003                  3.0252485944839549E+000                 -8.2823759094574056E-001                  3.0019179173203661E+000                  1.7345290985610884E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4597391051035129E+031                  1.1288549387509331E+032                  1.2251735859527084E+033                  1.2362574184409725E+033                  1.3203531406238445E+033                  1.3412003114801926E+033                  6.4045298812849472E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6265288107261013E+000                  3.0277933662101990E+000                  1.7834922225173939E+000                  1.4718197499587271E+000                 -3.3499074189084799E+000                  0.0000000000000000E+000                  8.0932324848520079E+000                  4.1144987274904050E+000                  2.0025101516880156E+001                  2.0025101516880156E+001                  4.1144987274904050E+000                  8.0932324848520079E+000                 -3.7568215199676441E-001                  1.1734922131989425E-001                  1.3458884073987312E+000                  4.9996954091277895E-001                  4.1146487679415173E+000                  0.0000000000000000E+000                  9.5947676567354923E-001                  3.0618424479595591E-002                  3.0412328994408491E-004                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2962718614468880E+000                  1.6454904748210646E+000                                        0                                        5 
                                     290                                     1470                  1.6408056058519503E+008                  4.5478766520493359E+000                  3.9855159580825354E+000                  3.3898990462753567E+001                 -8.2073658602735904E+000                  1.6779560862038465E-001                  9.9999673688489887E-001                  2.3202833020265484E-001                  4.2006936273287901E-002                  7.8412090232948721E-008                  9.9999763763817484E-001                  2.2610991641591571E-001                  4.8298823975044897E-002                  7.8412090232948721E-008                  2.9857959660925957E+000                  1.7750826891096974E+000                  1.2785377845627122E-001                  3.0123068638153203E+000                 -7.6486398998474747E-001                  2.9857188468218245E+000                  1.7750826891096974E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7516044907484745E+031                  1.1868693276112230E+032                  1.2579002154402729E+033                  1.2691931504521135E+033                  1.3539189497508546E+033                  1.3753345633822480E+033                  6.5686641837875437E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6278209587711081E+000                  3.0145749370003756E+000                  1.7742987118224685E+000                  1.4899547560510931E+000                 -3.3501977993361969E+000                  0.0000000000000000E+000                  8.0958276101543749E+000                  4.0924529822545619E+000                  2.0003477576798797E+001                  2.0003477576798797E+001                  4.0924529822545619E+000                  8.0958276101543749E+000                 -4.4685440778823776E-001                  1.1658180979332276E-001                  1.3487914967326460E+000                  4.9995869927209885E-001                  4.1417173491050994E+000                  1.1722797581990785E-028                  9.4998597220215752E-001                  3.9932084912563372E-002                  4.3480884587465121E-004                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2910247416892258E+000                  1.6462672427138980E+000                                        0                                        5 
                                     300                                     1465                  1.6448663967819819E+008                  4.7198079767561341E+000                  3.9830761921871218E+000                  3.3898724524460164E+001                 -8.2333917129332530E+000                  1.7401568745232543E-001                  9.9999704656550548E-001                  2.3882990813563473E-001                  4.3463890259027367E-002                  7.8460124878460439E-008                  9.9999784041077033E-001                  2.3175255518708232E-001                  5.1809269864126865E-002                  7.8460124878460439E-008                  2.9655140190021410E+000                  1.8149958284552044E+000                  2.4450875263286823E-001                  2.9959563519458454E+000                 -7.1816423803710860E-001                  2.9654240379547696E+000                  1.8149958284552044E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0340775254196435E+031                  1.2530640009271831E+032                  1.2901246859337032E+033                  1.3016185115049978E+033                  1.3868168174012374E+033                  1.4085583153940793E+033                  6.7265574285889462E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6294462455305978E+000                  2.9979794756782594E+000                  1.7627504076424318E+000                  1.5127854261177662E+000                 -3.3573793016215663E+000                  0.0000000000000000E+000                  8.0984443061904727E+000                  4.0715275072692982E+000                  1.9982951866563130E+001                  1.9982951866563130E+001                  4.0715275072692982E+000                  8.0984443061904727E+000                 -5.1446566313569286E-001                  1.1627287257401810E-001                  1.3522734173458248E+000                  4.9994462171113591E-001                  4.1744799148082716E+000                  0.0000000000000000E+000                  9.3867189473124213E-001                  5.0985298413608854E-002                  6.3415043865346651E-004                  1.0723203345983986E-003                  4.2528327219827650E-003                  2.2854388943602735E+000                  1.6467665091858381E+000                                        0                                       10 
                                     310                                     1459                  1.6492852868744856E+008                  4.6252239269261297E+000                  3.9806197833956438E+000                  3.3898456607447628E+001                 -8.2741788618635432E+000                  1.8139889517463231E-001                  9.9999748797110644E-001                  2.4870122513930110E-001                  4.5185064406094468E-002                  7.8508534641879048E-008                  9.9999815530025826E-001                  2.4018685655031397E-001                  5.2845238723413783E-002                  7.8508534641879048E-008                  2.9356255855701696E+000                  1.8562435857329813E+000                  3.5898840513704017E-001                  2.9714336295123922E+000                 -6.6339566625761393E-001                  2.9355162358355988E+000                  1.8562435857329813E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4013677613985211E+031                  1.3184860249624564E+032                  1.3218805369403943E+033                  1.3333506883442161E+033                  1.4188360131483396E+033                  1.4409276870212093E+033                  6.8795745717043755E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6317155288252727E+000                  2.9734497514774128E+000                  1.7459469789526576E+000                  1.5461243664847761E+000                 -3.3627672591861857E+000                  0.0000000000000000E+000                  8.1011471051126982E+000                  4.0515611966072367E+000                  1.9963413836795254E+001                  1.9963413836795254E+001                  4.0515611966072367E+000                  8.1011471051126982E+000                 -5.7931985866861024E-001                  1.1636513843498772E-001                  1.3563138479655388E+000                  4.9992708061047186E-001                  4.2129139483377056E+000                  0.0000000000000000E+000                  9.2563439340475639E-001                  6.3658282129918017E-002                  9.2014280886128686E-004                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2797413473158583E+000                  1.6468345725599287E+000                                        0                                        7 
                                     320                                     1440                  1.6546762550194821E+008                  4.7014142449749379E+000                  3.9779413263569090E+000                  3.3898164283460964E+001                 -8.3319676712870443E+000                  1.8934057765094361E-001                  9.9999784041077011E-001                  2.6409065978723562E-001                  4.6920413659306374E-002                  7.8561400219148169E-008                  9.9999844005574168E-001                  2.5302395128932481E-001                  5.5932046787937811E-002                  7.8561400219148169E-008                  2.8922978693131318E+000                  1.8982422260567788E+000                  4.8118580284905926E-001                  2.9357617921947399E+000                 -6.1443861759152973E-001                  2.8921626261112161E+000                  1.8982422260567788E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8036647823143226E+031                  1.3824946186153535E+032                  1.3550609228004370E+033                  1.3665973125758470E+033                  1.4519923542369435E+033                  1.4742907622459654E+033                  7.0416539580645054E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6349469797215774E+000                  2.9377349577212111E+000                  1.7216266802819480E+000                  1.5944726398395315E+000                 -3.3781352318698370E+000                  0.0000000000000000E+000                  8.1041140464778749E+000                  4.0310327080994695E+000                  1.9943184808435539E+001                  1.9943184808435539E+001                  4.0310327080994695E+000                  8.1041140464778749E+000                 -6.4627370608138335E-001                  1.1719088378225274E-001                  1.3617374323309412E+000                  4.9990214735422023E-001                  4.2652324003440567E+000                  0.0000000000000000E+000                  9.0828111506573994E-001                  8.0426596291242047E-002                  1.3898782713370745E-003                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2734063466642600E+000                  1.6462195202218646E+000                                        0                                       10 
                                     330                                     1424                  1.6609560799370950E+008                  4.8374940596340128E+000                  3.9752903437414830E+000                  3.3897874764127970E+001                 -8.4129333685913004E+000                  1.9626410604225714E-001                  9.9999834606621296E-001                  2.9168801723583798E-001                  4.9043646478247639E-002                  7.8613785709579292E-008                  9.9999883504032072E-001                  2.7622888181485478E-001                  5.7846623580166491E-002                  7.8613785709579292E-008                  2.8303649150747612E+000                  1.9401816617675702E+000                  5.9929765164187343E-001                  2.8852247625235603E+000                 -5.6681668649647932E-001                  2.8301908587796922E+000                  1.9401816617675702E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.1110736359428350E+031                  1.4572850499027746E+032                  1.3876807652408725E+033                  1.3993533550473272E+033                  1.4838580710891846E+033                  1.5061220839526333E+033                  7.2022657933526413E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6395039506435705E+000                  2.8872534497343549E+000                  1.6872719844445339E+000                  1.6628925121813654E+000                 -3.3953157949897768E+000                  0.0000000000000000E+000                  8.1072297726694522E+000                  4.0109905361946394E+000                  1.9923422541502550E+001                  1.9923422541502550E+001                  4.0109905361946394E+000                  8.1072297726694522E+000                 -7.1206113871271226E-001                  1.1851510777909235E-001                  1.3679968826752356E+000                  4.9987140128347862E-001                  4.3266739839469261E+000                  0.0000000000000000E+000                  8.8846595828115771E-001                  9.9399134748361068E-002                  2.0830506850582358E-003                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2669578118011806E+000                  1.6445098512580107E+000                                        0                                       10 
                                     340                                     1415                  1.6687670511160573E+008                  4.9348730104295786E+000                  3.9726655544093470E+000                  3.3897587915137073E+001                 -8.5259414966074356E+000                  2.0772875266913665E-001                  9.9999890858052831E-001                  3.4996147317639437E-001                  5.1945039546893758E-002                  7.8665732251490175E-008                  9.9999919880960708E-001                  3.2692765251506406E-001                  6.1008543562452708E-002                  7.8665732251490175E-008                  2.7431477718637431E+000                  1.9828206728803091E+000                  7.2603646045860304E-001                  2.8162290212352481E+000                 -5.1749357076356883E-001                  2.7429093960705773E+000                  1.9828206728803091E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.6070429651802230E+031                  1.5445542796870739E+032                  1.4204448764160068E+033                  1.4321906415218339E+033                  1.5150412775589613E+033                  1.5374226966667795E+033                  7.3663360061023697E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6459187877934660E+000                  2.8184946999255343E+000                  1.6400629352403320E+000                  1.7570237615988700E+000                 -3.4196731875399502E+000                  0.0000000000000000E+000                  8.1107188285949228E+000                  3.9908409825078692E+000                  1.9903263030317930E+001                  1.9903263030317930E+001                  3.9908409825078692E+000                  8.1107188285949228E+000                 -7.7919778521334149E-001                  1.2117410474595119E-001                  1.3765877894770298E+000                  4.9982861558080161E-001                  4.4129602709818849E+000                  0.0000000000000000E+000                  8.6160671986413118E-001                  1.2487500917418523E-001                  3.2453070786647364E-003                  1.0723203345983983E-003                  4.2528327219827633E-003                  2.2603274725387275E+000                  1.6409258354987453E+000                                        0                                       10 
                                     350                                     1473                  1.6787523594149128E+008                  5.0477504771583028E+000                  3.9701520711222895E+000                  3.3897313052485096E+001                 -8.6579081871856154E+000                  2.2073071753838758E-001                  9.9999925129951117E-001                  4.6043234755474693E-001                  5.5362402377143065E-002                  7.8715522691640016E-008                  9.9999944295600773E-001                  4.3174782275686868E-001                  6.4642799245246657E-002                  7.8715522691640016E-008                  2.6370342221306422E+000                  2.0251475362107607E+000                  8.5715842453607793E-001                  2.7377518684440445E+000                 -4.6773192182733980E-001                  2.6366928808395689E+000                  2.0251475362107607E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.0591259054718877E+031                  1.6358504745206201E+032                  1.4526675191991142E+033                  1.4645069693126420E+033                  1.5450091867519554E+033                  1.5680076748345476E+033                  7.5174387720807412E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6537018915649977E+000                  2.7404376105894364E+000                  1.5854681830292199E+000                  1.8659384033691173E+000                 -3.4235387309400340E+000                  0.0000000000000000E+000                  8.1146623906528053E+000                  3.9715001665175440E+000                  1.9883550066603441E+001                  1.9883550066603441E+001                  3.9715001665175440E+000                  8.1146623906528053E+000                 -8.4562070067628825E-001                  1.2566546551851995E-001                  1.3881407537336292E+000                  4.9977237131201779E-001                  4.5327695697399788E+000                  0.0000000000000000E+000                  8.2607634117433004E-001                  1.5810628841115393E-001                  5.2247007832149283E-003                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2536915139892071E+000                  1.6342971354005176E+000                                        0                                       10 
                                     360                                     1471                  1.6917768995962116E+008                  5.1634127613548904E+000                  3.9677075788921359E+000                  3.3897045567402976E+001                 -8.7751231176151769E+000                  2.3321606642245282E-001                  9.9999951258109798E-001                  6.1199016018854668E-001                  5.7957175412730683E-002                  7.8764018158413269E-008                  9.9999962245301000E-001                  5.8256183948726403E-001                  6.7638101222322569E-002                  7.8764018158413269E-008                  2.5361913845823878E+000                  2.0664490970582836E+000                  9.9679000394198725E-001                  2.6722537928161065E+000                 -3.7431071138694633E-001                  2.5356573748245665E+000                  2.0664490970582836E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6315265914792344E+031                  1.7444985340608391E+032                  1.4841994764715892E+033                  1.4960980018867029E+033                  1.5748534145494074E+033                  1.5993807586874845E+033                  7.6711889347457651E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6620139265373783E+000                  2.6754866175543439E+000                  1.5363686165669115E+000                  1.9638700512116138E+000                 -3.4416667214925813E+000                  0.0000000000000000E+000                  8.1194123986651654E+000                  3.9540747272966508E+000                  1.9865069044713884E+001                  1.9865069044713884E+001                  3.9540747272966508E+000                  8.1194123986651654E+000                 -9.0991260371326588E-001                  1.3365630218147617E-001                  1.4049862147043233E+000                  4.9969982775735061E-001                  4.7158482630403062E+000                  0.0000000000000000E+000                  7.7537982917210868E-001                  2.0468736645846639E-001                  8.8664686306410469E-003                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2469962681144184E+000                  1.6230288429563224E+000                                        0                                       10 
                                     370                                     1404                  1.7080246798225388E+008                  5.3291503692097741E+000                  3.9652268327963638E+000                  3.3896773946759311E+001                 -8.8375167274894011E+000                  2.5170038987392412E-001                  9.9999962245301022E-001                  7.7392132708560635E-001                  6.2985617793010776E-002                  7.8813299420782375E-008                  9.9999976220008635E-001                  7.5038930116516833E-001                  7.2299135145032237E-002                  7.8813299420782375E-008                  2.4789021300711220E+000                  2.1058810908344769E+000                  1.1269055130960193E+000                  2.6456536025012727E+000                 -2.7224520504223471E-001                  2.4781311868558267E+000                  2.1058810908344769E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.0406501515682564E+031                  1.8472298227597678E+032                  1.5147410226980999E+033                  1.5266827066872330E+033                  1.6063161453846582E+033                  1.6308390102385989E+033                  7.8189090271589057E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6704403608002139E+000                  2.6496459839669293E+000                  1.5065954312475331E+000                  2.0231448012067084E+000                 -3.4275608214405064E+000                  0.0000000000000000E+000                  8.1248603308735738E+000                  3.9379604121183198E+000                  1.9847561102937565E+001                  1.9847561102937565E+001                  3.9379604121183198E+000                  8.1248603308735738E+000                 -9.7320507496132480E-001                  1.4456494391629371E-001                  1.4257543363993355E+000                  4.9963179780423855E-001                  4.9565974358590035E+000                  0.0000000000000000E+000                  7.1461847940170464E-001                  2.5884714596600744E-001                  1.4904486681875639E-002                  1.0723203345983988E-003                  4.2528327219827642E-003                  2.2400841548475507E+000                  1.6061016679518723E+000                                        0                                       10 
                                     380                                     1401                  1.7257099184578755E+008                  5.2110145691981220E+000                  3.9626086031920349E+000                  3.3896487088456048E+001                 -8.8018508989630657E+000                  2.5987568749893614E-001                  6.5386167919988344E-002                  7.8865372583657262E-008                  9.9999972982887664E-001                  9.3959332371130488E-001                  7.4337967375208036E-002                  7.8865372583657262E-008                  9.9999981536341742E-001                  9.3163809947014853E-001                  2.5268860651084619E+000                  2.1415036454725445E+000                  1.2429315605946309E+000                  2.6923499622889278E+000                 -5.1315350797430680E-002                  2.5257374962067640E+000                  2.1415036454725445E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.6225526315822890E+031                  1.9697380861679822E+032                  1.5443041509149585E+033                  1.5562214279510928E+033                  1.6371647378284832E+033                  1.6719237271952644E+033                  7.9655529546704029E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6837344234669560E+000                  2.7005763299601648E+000                  1.5054724789106679E+000                  2.0251038475771761E+000                 -3.3584008684330113E+000                  0.0000000000000000E+000                  8.1308029541155307E+000                  3.9249411938412488E+000                  1.9833024409103317E+001                  1.9833024409103317E+001                  3.9249411938412488E+000                  8.1308029541155307E+000                 -1.0301384856669855E+000                  1.5832626194226951E-001                  1.4493506917434185E+000                  4.9958483535066867E-001                  5.2526718428893622E+000                  0.0000000000000000E+000                  6.4776560501781022E-001                  3.1627988708582072E-001                  2.3786662603650713E-002                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2327034555619201E+000                  1.5853809447248504E+000                                        0                                       10 
                                     390                                     1451                  1.7417819331368735E+008                  5.2149327936021699E+000                  3.9596650448296984E+000                  3.3896164360090545E+001                 -8.7072881731162113E+000                  2.8421107792162448E-001                  7.1484643416825366E-002                  7.8923999679293817E-008                  9.9999981536341764E-001                  9.9758403815166086E-001                  8.0397747244739248E-002                  7.8923999679293817E-008                  9.9999989190477989E-001                  9.9717353275936960E-001                  2.6404156138930022E+000                  2.1710095055592529E+000                  1.3425607200124821E+000                  2.7833287724679296E+000                  1.0610294993273124E-001                  2.6391447268971331E+000                  2.1710095055592529E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.1317346741876039E+031                  2.0755185232523717E+032                  1.5738606634060165E+033                  1.5864364089689912E+033                  1.6716371415853746E+033                  1.7143998754057577E+033                  8.1237897274947657E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7045351270943763E+000                  2.7838413773282715E+000                  1.5055035953398799E+000                  2.0247188863532481E+000                 -3.1859098234146481E+000                  0.0000000000000000E+000                  8.1366632469817599E+000                  3.9163726180190905E+000                  1.9823156253051831E+001                  1.9823156253051831E+001                  3.9163726180190905E+000                  8.1366632469817599E+000                 -1.0751025602703650E+000                  1.7349131518924060E-001                  1.4728233487431315E+000                  4.9956107194628280E-001                  5.5739191409260567E+000                  0.0000000000000000E+000                  5.8347788775797038E-001                  3.6938029550524193E-001                  3.4579673400581407E-002                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.2240960527693066E+000                  1.5659664297723330E+000                                        0                                       10 
                                     400                                     1387                  1.7627750460631034E+008                  5.2390280086351773E+000                  3.9555047447161051E+000                  3.3895707820156005E+001                 -8.6955249439809918E+000                  2.5966740696375179E-001                  6.5503597707878780E-002                  7.9007007877207887E-008                  9.9999979457129629E-001                  9.9498509400417234E-001                  7.5113965664747193E-002                  7.9007007877207887E-008                  9.9999985694766014E-001                  9.9421432136234544E-001                  2.6239654281170162E+000                  2.2053711322292222E+000                  1.4455876228886504E+000                  2.7846555701126929E+000                  6.7111911638036884E-002                  2.6227589098147708E+000                  2.2053711322292222E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7866326561832234E+031                  2.2174745377195666E+032                  1.6049890570028937E+033                  1.6165925817963093E+033                  1.6952569178556983E+033                  1.7374126024071001E+033                  8.2204648466544727E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6993266703921392E+000                  2.7855394461431295E+000                  1.5167695431517831E+000                  2.0017304507949056E+000                 -3.2158257059454454E+000                  0.0000000000000000E+000                  8.1432396917681409E+000                  3.9020844635017409E+000                  1.9808458365437772E+001                  1.9808458365437772E+001                  3.9020844635017409E+000                  8.1432396917681409E+000                 -1.1371548308970882E+000                  1.8837200295532328E-001                  1.4958864271373908E+000                  4.9955366477038154E-001                  5.9190411056013605E+000                  0.0000000000000000E+000                  5.2278935527157977E-001                  4.1416095329535740E-001                  5.0254878626409455E-002                  1.0723203345983986E-003                  4.2528327219827633E-003                  2.2121565873104214E+000                  1.5381653662149730E+000                                        0                                       10 
                                     410                                     1392                  1.7845989058287027E+008                  5.3124464848638011E+000                  3.9509450788225209E+000                  3.3895206903056518E+001                 -8.6684693805610991E+000                  2.8554167009798415E-001                  7.1642414190194487E-002                  7.9098189580122935E-008                  9.9999977838569143E-001                  9.9634066479270522E-001                  8.1028624937060645E-002                  7.9098189580122935E-008                  9.9999985694766014E-001                  9.9573853365337572E-001                  2.6272457392396067E+000                  2.2368881779976011E+000                  1.6098686080139681E+000                  2.8042401939605628E+000                  7.5470915461486404E-002                  2.6260250089810326E+000                  2.2368881779976011E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0743441471276789E+032                  2.4169735548312851E+032                  1.6282263444495996E+033                  1.6391204194008633E+033                  1.7231277168084603E+033                  1.7671506809070735E+033                  8.3522352260624133E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.7004933741756929E+000                  2.8047303282575937E+000                  1.5240315766419088E+000                  1.9867054667151636E+000                 -3.2089741563823084E+000                  0.0000000000000000E+000                  8.1544350902404474E+000                  3.9002385499594006E+000                  1.9805775196337343E+001                  1.9805775196337343E+001                  3.9002385499594006E+000                  8.1544350902404474E+000                 -1.1855555724811726E+000                  2.2270474861175266E-001                  1.5382136614995179E+000                  4.9954068291608911E-001                  6.6416911636832676E+000                  0.0000000000000000E+000                  4.1603713918277263E-001                  4.9341086585303656E-001                  7.7481625861444123E-002                  1.0723203345983986E-003                  4.2528327219827642E-003                  2.1996130032757732E+000                  1.5056370742446665E+000                                        0                                       10 
